Area Code (M49),Area,Item,Element,Unit,Year,value,Sub-region Name,Food loss percentage,Efficiency Group,Efficiency_Ratio
392,Japan,Pesticides (total),Use per value of agricultural production,g/Int$,2021,1.77,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.01933580948219358
392,Japan,Insecticides,Agricultural Use,t,2021,14718.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",160.78217172820627
392,Japan,Insecticides – Organo-phosphates,Agricultural Use,t,2021,1356.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",14.813196416866944
392,Japan,Insecticides – Carbamates,Agricultural Use,t,2021,184.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",2.0100502512562817
392,Japan,Insecticides – Pyrethroids,Agricultural Use,t,2021,154.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",1.6823246668123226
392,Japan,Insecticides - nes,Agricultural Use,t,2021,13024.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",142.2766003932707
392,Japan,Herbicides,Agricultural Use,t,2021,13859.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",151.39829582696092
392,Japan,Herbicides – Phenoxy hormone products,Agricultural Use,t,2021,575.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",6.28140703517588
392,Japan,Herbicides – Triazines,Agricultural Use,t,2021,355.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",3.8780860825868477
392,Japan,Herbicides – Amides,Agricultural Use,t,2021,1118.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",12.213240113611537
392,Japan,Herbicides – Carbamates,Agricultural Use,t,2021,594.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",6.488966571990387
392,Japan,Herbicides – Dinitroanilines,Agricultural Use,t,2021,287.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",3.135241424513874
392,Japan,Herbicides – Urea derivates,Agricultural Use,t,2021,571.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",6.237710290583352
392,Japan,Herbicides – Sulfonyl ureas,Agricultural Use,t,2021,80.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",0.8739348918505572
392,Japan,Herbicides – Bipiridils,Agricultural Use,t,2021,188.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",2.0537469958488095
392,Japan,Herbicides – Uracil,Agricultural Use,t,2021,198.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",2.162988857330129
392,Japan,Herbicides - nes,Agricultural Use,t,2021,9893.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",108.07297356346953
392,Japan,Fungicides and Bactericides,Agricultural Use,t,2021,19726.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",215.49049595805116
392,Japan,Fung & Bact – Inorganics,Agricultural Use,t,2021,3474.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",37.95062267861044
392,Japan,Fung & Bact – Dithiocarbamates,Agricultural Use,t,2021,2467.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",26.949967227441558
392,Japan,Fung & Bact – Benzimidazoles,Agricultural Use,t,2021,447.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",4.883111208214989
392,Japan,"Fung & Bact – Triazoles, diazoles",Agricultural Use,t,2021,323.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",3.5285121258466248
392,Japan,"Fung & Bact – Diazines, morpholines",Agricultural Use,t,2021,2.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.02184837229626393
392,Japan,Fung & Bact - nes,Agricultural Use,t,2021,13014.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",142.1673585317894
392,Japan,Plant Growth Regulators,Agricultural Use,t,2021,477.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",5.210836792658947
392,Japan,Rodenticides,Agricultural Use,t,2021,3.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.032772558444395895
392,Japan,Rodenticides – Other,Agricultural Use,t,2021,3.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.032772558444395895
400,Jordan,Pesticides (total),Agricultural Use,t,2021,401.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",4.588100686498856
400,Jordan,Pesticides (total),Use per area of cropland,kg/ha,2021,1.43,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.016361556064073225
400,Jordan,Pesticides (total),Use per capita,kg/cap,2021,0.04,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.00045766590389016015
400,Jordan,Pesticides (total),Use per value of agricultural production,g/Int$,2021,0.17,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.0019450800915331808
400,Jordan,Insecticides,Agricultural Use,t,2021,226.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",2.585812356979405
400,Jordan,Herbicides,Agricultural Use,t,2021,21.0,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.24027459954233407
400,Jordan,Fungicides and Bactericides,Agricultural Use,t,2021,126.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",1.4416475972540044
400,Jordan,Other Pesticides nes,Agricultural Use,t,2021,28.0,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.3203661327231121
398,Kazakhstan,Pesticides (total),Agricultural Use,t,2021,18324.0,central asia,9.71,"Efficient (High pesticide, Low loss)",202.9460626868978
398,Kazakhstan,Pesticides (total),Use per area of cropland,kg/ha,2021,0.61,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.006756008417321963
398,Kazakhstan,Pesticides (total),Use per capita,kg/cap,2021,0.93,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.010300143980507256
398,Kazakhstan,Pesticides (total),Use per value of agricultural production,g/Int$,2021,1.29,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.014287296489090709
398,Kazakhstan,Insecticides,Agricultural Use,t,2021,1117.0,central asia,9.71,"Efficient (High pesticide, Low loss)",12.371248200243661
398,Kazakhstan,Herbicides,Agricultural Use,t,2021,15779.0,central asia,9.71,"Efficient (High pesticide, Low loss)",174.75910953593976
398,Kazakhstan,Fungicides and Bactericides,Agricultural Use,t,2021,1325.0,central asia,9.71,"Efficient (High pesticide, Low loss)",14.674936316314101
398,Kazakhstan,Plant Growth Regulators,Agricultural Use,t,2021,102.0,central asia,9.71,"Efficient (High pesticide, Low loss)",1.129693210765312
414,Kuwait,Pesticides (total),Agricultural Use,t,2021,1411.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",16.1441647597254
414,Kuwait,Pesticides (total),Use per capita,kg/cap,2021,0.32,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.003661327231121281
414,Kuwait,Pesticides (total),Use per value of agricultural production,g/Int$,2021,2.37,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.02711670480549199
414,Kuwait,Insecticides,Agricultural Use,t,2021,617.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",7.05949656750572
414,Kuwait,Herbicides,Agricultural Use,t,2021,44.0,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.5034324942791761
414,Kuwait,Fungicides and Bactericides,Agricultural Use,t,2021,176.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",2.0137299771167045
414,Kuwait,Rodenticides,Agricultural Use,t,2021,529.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",6.052631578947368
414,Kuwait,Other Pesticides nes,Agricultural Use,t,2021,44.0,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.5034324942791761
417,Kyrgyzstan,Pesticides (total),Agricultural Use,t,2021,608.0,central asia,9.71,"Efficient (High pesticide, Low loss)",6.733857570052055
417,Kyrgyzstan,Pesticides (total),Use per area of cropland,kg/ha,2021,0.45,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.004983940635729317
417,Kyrgyzstan,Pesticides (total),Use per capita,kg/cap,2021,0.09,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.0009967881271458635
417,Kyrgyzstan,Pesticides (total),Use per value of agricultural production,g/Int$,2021,0.18,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.001993576254291727
417,Kyrgyzstan,Insecticides,Agricultural Use,t,2021,130.0,central asia,9.71,"Efficient (High pesticide, Low loss)",1.439805072544025
417,Kyrgyzstan,Herbicides,Agricultural Use,t,2021,437.0,central asia,9.71,"Efficient (High pesticide, Low loss)",4.839960128474915
417,Kyrgyzstan,Fungicides and Bactericides,Agricultural Use,t,2021,40.0,central asia,9.71,"Hidden Gems (Low pesticide, Low loss)",0.4430169453981615
418,Lao People's Democratic Republic,Pesticides (total),Agricultural Use,t,2021,187.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",2.2135416666666665
418,Lao People's Democratic Republic,Pesticides (total),Use per area of cropland,kg/ha,2021,0.12,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.0014204545454545453
418,Lao People's Democratic Republic,Pesticides (total),Use per capita,kg/cap,2021,0.03,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.0003551136363636363
418,Lao People's Democratic Republic,Pesticides (total),Use per value of agricultural production,g/Int$,2021,0.04,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.0004734848484848485
418,Lao People's Democratic Republic,Insecticides,Agricultural Use,t,2021,12.0,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.14204545454545453
418,Lao People's Democratic Republic,Herbicides,Agricultural Use,t,2021,123.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",1.455965909090909
418,Lao People's Democratic Republic,Fungicides and Bactericides,Agricultural Use,t,2021,52.0,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.615530303030303
422,Lebanon,Pesticides (total),Agricultural Use,t,2021,1816.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",20.778032036613272
422,Lebanon,Pesticides (total),Use per area of cropland,kg/ha,2021,6.45,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.07379862700228833
422,Lebanon,Pesticides (total),Use per capita,kg/cap,2021,0.32,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.003661327231121281
422,Lebanon,Pesticides (total),Use per value of agricultural production,g/Int$,2021,0.98,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.011212814645308924
422,Lebanon,Insecticides,Agricultural Use,t,2021,255.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",2.917620137299771
422,Lebanon,Herbicides,Agricultural Use,t,2021,534.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",6.109839816933638
422,Lebanon,Fungicides and Bactericides,Agricultural Use,t,2021,988.0,western asia,12.6,"Over-spenders (High pesticide, High loss)",11.304347826086955
422,Lebanon,Rodenticides,Agricultural Use,t,2021,39.0,western asia,12.6,"Vulnerable (Low pesticide, High loss)",0.44622425629290613
458,Malaysia,Pesticides (total),Agricultural Use,t,2021,45671.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",540.6131628787879
458,Malaysia,Pesticides (total),Use per area of cropland,kg/ha,2021,5.51,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.06522253787878787
458,Malaysia,Pesticides (total),Use per capita,kg/cap,2021,1.33,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.015743371212121212
458,Malaysia,Pesticides (total),Use per value of agricultural production,g/Int$,2021,2.66,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.031486742424242424
458,Malaysia,Insecticides,Agricultural Use,t,2021,7309.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",86.51751893939394
458,Malaysia,Herbicides,Agricultural Use,t,2021,31246.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",369.8626893939394
458,Malaysia,Fungicides and Bactericides,Agricultural Use,t,2021,5120.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",60.6060606060606
458,Malaysia,Rodenticides,Agricultural Use,t,2021,1320.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",15.625
458,Malaysia,Other Pesticides nes,Agricultural Use,t,2021,677.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",8.01373106060606
462,Maldives,Pesticides (total),Agricultural Use,t,2021,372.0,southern asia,12.89,"Over-spenders (High pesticide, High loss)",4.270462633451958
462,Maldives,Pesticides (total),Use per area of cropland,kg/ha,2021,23.67,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.2717254046607738
462,Maldives,Pesticides (total),Use per capita,kg/cap,2021,0.72,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.00826541154861669
462,Maldives,Pesticides (total),Use per value of agricultural production,g/Int$,2021,10.32,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.11847089886350591
462,Maldives,Insecticides,Agricultural Use,t,2021,182.0,southern asia,12.89,"Over-spenders (High pesticide, High loss)",2.089312363678108
462,Maldives,Herbicides,Agricultural Use,t,2021,4.0,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.04591895304787051
462,Maldives,Fungicides and Bactericides,Agricultural Use,t,2021,153.0,southern asia,12.89,"Over-spenders (High pesticide, High loss)",1.7563999540810469
462,Maldives,Plant Growth Regulators,Agricultural Use,t,2021,6.0,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.06887842957180576
462,Maldives,Rodenticides,Agricultural Use,t,2021,23.0,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.2640339800252554
462,Maldives,Other Pesticides nes,Agricultural Use,t,2021,4.0,southern asia,12.89,"Vulnerable (Low pesticide, High loss)",0.04591895304787051
496,Mongolia,Pesticides (total),Agricultural Use,t,2021,5115.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",55.877212147695005
496,Mongolia,Pesticides (total),Use per area of cropland,kg/ha,2021,4.54,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.04959580511251912
496,Mongolia,Pesticides (total),Use per capita,kg/cap,2021,1.53,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.016714004806641907
496,Mongolia,Pesticides (total),Use per value of agricultural production,g/Int$,2021,1.93,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.021083679265894693
496,Mongolia,Insecticides,Agricultural Use,t,2021,7.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.07646930303692376
496,Mongolia,Insecticides – Chlorinated Hydrocarbons,Agricultural Use,t,2021,7.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.07646930303692376
496,Mongolia,Herbicides,Agricultural Use,t,2021,3312.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",36.18090452261307
496,Mongolia,Herbicides – Phenoxy hormone products,Agricultural Use,t,2021,3312.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",36.18090452261307
496,Mongolia,Fungicides and Bactericides,Agricultural Use,t,2021,28.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.30587721214769503
496,Mongolia,Fung & Bact – Inorganics,Agricultural Use,t,2021,28.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.30587721214769503
496,Mongolia,Rodenticides,Agricultural Use,t,2021,7.0,eastern asia,8.46,"Hidden Gems (Low pesticide, Low loss)",0.07646930303692376
496,Mongolia,Other Pesticides nes,Agricultural Use,t,2021,1762.0,eastern asia,8.46,"Efficient (High pesticide, Low loss)",19.24841599300852
104,Myanmar,Pesticides (total),Agricultural Use,t,2021,11749.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",139.07433712121212
104,Myanmar,Pesticides (total),Use per area of cropland,kg/ha,2021,0.94,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.011126893939393938
104,Myanmar,Pesticides (total),Use per capita,kg/cap,2021,0.22,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.0026041666666666665
104,Myanmar,Pesticides (total),Use per value of agricultural production,g/Int$,2021,0.48,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.005681818181818181
104,Myanmar,Insecticides,Agricultural Use,t,2021,2594.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",30.705492424242422
104,Myanmar,Herbicides,Agricultural Use,t,2021,7261.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",85.94933712121211
104,Myanmar,Fungicides and Bactericides,Agricultural Use,t,2021,1763.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",20.868844696969695
104,Myanmar,Plant Growth Regulators,Agricultural Use,t,2021,99.0,south-eastern asia,15.52,"Over-spenders (High pesticide, High loss)",1.171875
104,Myanmar,Rodenticides,Agricultural Use,t,2021,32.0,south-eastern asia,15.52,"Vulnerable (Low pesticide, High loss)",0.3787878787878788
524,Nepal,Pesticides (total),Agricultural Use,t,2021,783.0,southern asia,12.89,"Over-spenders (High pesticide, High loss)",8.988635059120652
